"key","from","to","rho_ctrl","padj_ctrl","rho_low","padj_low","delta_rho","sig_ctrl","sig_low","edge_state"
"PC/DGDG||SQDG/PG","PC/DGDG","SQDG/PG",-0.442037599813315,9.51708974835847e-18,-0.475136325475228,1.11312985178074e-20,-0.0330987256619128,TRUE,TRUE,"stable_or_weak"
"PC/LPE||TG/PA","PC/LPE","PC/LPE",0.440991253175116,1.16629500948314e-17,0.0409829381928593,0.500233723003203,-0.400008314982257,TRUE,FALSE,"lost_in_LI"
"MGDG/PG||PE/SQDG","MGDG/PG","MGDG/PG",-0.440531783349114,1.2738340694608e-17,-0.208612712266745,0.000146543884336561,0.231919071082369,TRUE,TRUE,"rewired_strength"
"MG/PS||PE/DGDG","MG/PS","PE/DGDG",-0.439590849227914,1.52782217251054e-17,-0.0296085789158872,0.632539321220686,0.409982270312026,TRUE,FALSE,"lost_in_LI"
"MG/PA||PC/LPE","MG/PA","PC/LPE",0.438116683341335,2.03077929196612e-17,0.0778099946086728,0.181291869915892,-0.360306688732663,TRUE,FALSE,"lost_in_LI"
"LPE/PS||MG/PA","LPE/PS","LPE/PS",-0.437988471679439,2.07862166959311e-17,-0.214536466561701,9.19955201917867e-05,0.223452005117737,TRUE,TRUE,"rewired_strength"
"DG/PE||LPE/PS","DG/PE","LPE/PS",0.437730439004241,2.18166950251444e-17,-0.0328589323026332,0.593063204222331,-0.470589371306874,TRUE,FALSE,"lost_in_LI"
"MGDG/PA||PC/LPE","MGDG/PA","MGDG/PA",0.437019910359127,2.49875434691893e-17,0.10042916037455,0.0798163204549019,-0.336590749984577,TRUE,FALSE,"lost_in_LI"
"MG/PG||PE/SQDG","MG/PG","PE/SQDG",-0.436798624541,2.60371599100416e-17,-0.368183390957054,2.63671329012791e-12,0.0686152335839452,TRUE,TRUE,"stable_or_weak"
"DG/MG||MGDG/LPC","DG/MG","MGDG/LPC",0.436498480504049,2.75452905129941e-17,0.12013995992715,0.0350094153543103,-0.316358520576899,TRUE,TRUE,"rewired_strength"
"TG/PA||TG/PG","TG/PA","TG/PA",0.436402992320712,2.80137864958714e-17,0.217786819948447,7.0813368803121e-05,-0.218616172372264,TRUE,TRUE,"rewired_strength"
"MG/LPE||MGDG/PA","MG/LPE","MGDG/PA",0.436087291220183,2.97231027406339e-17,0.387231674181444,1.39464117726429e-13,-0.0488556170387398,TRUE,TRUE,"stable_or_weak"
"DG/LPC||PE/PS","DG/LPC","PE/PS",0.436051617264049,2.98823685146289e-17,-0.0938396710485729,0.103035935099433,-0.529891288312622,TRUE,FALSE,"lost_in_LI"
"DG/LPC||PC/PS","DG/LPC","PC/PS",0.435196783442993,3.51597662315776e-17,-0.311569359022158,5.553039903582e-09,-0.746766142465151,TRUE,TRUE,"sign_flip"
"DGDG/PG||PC/MGDG","DGDG/PG","DGDG/PG",-0.435131336485874,3.55499561104692e-17,-0.644807830031034,4.22142897884705e-42,-0.20967649354516,TRUE,TRUE,"rewired_strength"
"DG/PA||PC/LPE","DG/PA","PC/LPE",0.434575305575598,3.94852974532686e-17,0.0653171361055305,0.265996398326092,-0.369258169470067,TRUE,FALSE,"lost_in_LI"
"TG/LPE||TG/PC","TG/LPE","TG/LPE",0.434566990593341,3.94886126885186e-17,0.590732818162067,7.69569813228144e-34,0.156165827568726,TRUE,TRUE,"stable_or_weak"
"LPE/PA||PG/PS","LPE/PA","PG/PS",-0.434418125588419,4.05682676523883e-17,-0.00891929370931359,0.887698014309544,0.425498831879106,TRUE,FALSE,"lost_in_LI"
"TG/LPC||TG/PE","TG/LPC","TG/LPC",0.433580994632813,4.75304488185301e-17,0.496058966635463,1.08038597017407e-22,0.0624779720026501,TRUE,TRUE,"stable_or_weak"
"DGDG/MGDG||MG/DGDG","DGDG/MGDG","DGDG/MGDG",-0.433244103738792,5.06069755977263e-17,-0.508710614477189,5.63743642453995e-24,-0.0754665107383973,TRUE,TRUE,"stable_or_weak"
"LPC/PA||PG/PS","LPC/PA","PG/PS",-0.432992240243978,5.30139774956847e-17,0.0583371108387135,0.32297553014093,0.491329351082691,TRUE,FALSE,"lost_in_LI"
"MG/LPC||PC/PS","MG/LPC","PC/PS",0.432973196252357,5.31269741562088e-17,-0.285463265213065,1.13488113540274e-07,-0.718436461465422,TRUE,TRUE,"sign_flip"
"MGDG/PG||TG/PG","MGDG/PG","MGDG/PG",0.432930011989668,5.34854960039309e-17,0.133116964977831,0.0186261190350631,-0.299813047011837,TRUE,TRUE,"rewired_strength"
"PE/PG||TG/PG","PE/PG","PE/PG",0.432873684690508,5.39813304418954e-17,-0.0552002167259892,0.351234339886137,-0.488073901416498,TRUE,FALSE,"lost_in_LI"
"PC/LPE||SQDG/PA","PC/LPE","SQDG/PA",0.431813658565371,6.59239115356722e-17,0.0770334825559719,0.185862787143408,-0.354780176009399,TRUE,FALSE,"lost_in_LI"
"DGDG/PG||MG/DGDG","DGDG/PG","DGDG/PG",-0.431693493660497,6.73427342355616e-17,0.0137755115725777,0.825314099885433,0.445469005233074,TRUE,FALSE,"lost_in_LI"
"MG/PC||PE/PA","MG/PC","PE/PA",-0.431174209607291,7.41916489487764e-17,0.0244130561314947,0.694522546893054,0.455587265738786,TRUE,FALSE,"lost_in_LI"
"PE/LPE||PG/PA","PE/LPE","PG/PA",0.431156238516607,7.43340654305104e-17,0.455832423602748,6.14586934196707e-19,0.0246761850861405,TRUE,TRUE,"stable_or_weak"
"LPC/PA||LPC/PG","LPC/PA","LPC/PA",0.429628159357976,9.90354709073463e-17,-0.147141121342414,0.00881951127581288,-0.57676928070039,TRUE,TRUE,"sign_flip"
"MG/MGDG||MGDG/LPE","MG/MGDG","MGDG/LPE",-0.429142671684267,1.08344832488629e-16,-0.386388642270688,1.59432201605149e-13,0.0427540294135792,TRUE,TRUE,"stable_or_weak"
"DGDG/PA||SQDG/LPE","DGDG/PA","SQDG/LPE",0.429123359467412,1.08578407937123e-16,0.267142408823537,7.86056404155224e-07,-0.161980950643875,TRUE,TRUE,"stable_or_weak"
"MG/LPC||PE/PS","MG/LPC","PE/PS",0.428523876069213,1.21334405427989e-16,-0.0709831259505232,0.225009488643327,-0.499507002019736,TRUE,FALSE,"lost_in_LI"
"MG/DGDG||SQDG/PG","MG/DGDG","SQDG/PG",-0.428506173203763,1.21558912129128e-16,0.0250069067997779,0.687907367179184,0.453513080003541,TRUE,FALSE,"lost_in_LI"
"DG/PC||TG/PS","DG/PC","DG/PC",0.428008078944051,1.33255736066911e-16,-0.0244586544212906,0.694522546893054,-0.452466733365342,TRUE,FALSE,"lost_in_LI"
"MGDG/PS||PC/PE","MGDG/PS","MGDG/PS",-0.427720809718337,1.40409848640419e-16,0.0647828314392161,0.26973258790091,0.492503641157553,TRUE,FALSE,"lost_in_LI"
"PC/PA||PC/SQDG","PC/PA","PC/PA",0.426422867810558,1.78640344275982e-16,0.161389514002698,0.0038615419028997,-0.26503335380786,TRUE,TRUE,"rewired_strength"
"DG/PS||PC/PE","DG/PS","PC/PE",-0.42602133463512,1.92221938297281e-16,0.076076186695492,0.191661036621802,0.502097521330612,TRUE,FALSE,"lost_in_LI"
"LPC/PG||LPC/PS","LPC/PG","LPC/PS",0.425806486222611,1.99764567316763e-16,0.594492263043123,2.31512002146664e-34,0.168685776820512,TRUE,TRUE,"stable_or_weak"
"TG/MG||TG/PA","TG/MG","TG/PA",0.425339506090054,2.17546953765623e-16,0.16275182996666,0.00355105019422909,-0.262587676123394,TRUE,TRUE,"rewired_strength"
"DG/DGDG||PE/MGDG","DG/DGDG","PE/MGDG",-0.425295248926429,2.19021767034951e-16,-0.332722137433245,3.82984693031201e-10,0.092573111493183,TRUE,TRUE,"stable_or_weak"
"PC/LPC||PE/PA","PC/LPC","PE/PA",0.42439508504081,2.58398724914987e-16,0.408930559169146,3.81326628088814e-15,-0.015464525871665,TRUE,TRUE,"stable_or_weak"
"MG/PS||PC/PE","MG/PS","PC/PE",-0.42434331757063,2.60506550485932e-16,0.0952314917882845,0.0978593916430831,0.519574809358915,TRUE,FALSE,"lost_in_LI"
"MGDG/LPC||PE/PS","MGDG/LPC","MGDG/LPC",0.424121227076801,2.71033954868581e-16,0.00152968851003565,0.980680214191336,-0.422591538566765,TRUE,FALSE,"lost_in_LI"
"SQDG/LPE||TG/LPC","SQDG/LPE","SQDG/LPE",0.423915766547485,2.81114008613152e-16,0.326869462825324,8.14544639535692e-10,-0.0970463037221616,TRUE,TRUE,"stable_or_weak"
"DG/PE||PE/LPE","DG/PE","PE/LPE",-0.42383610365296,2.84868337049908e-16,-0.540632099586665,1.76381404532256e-27,-0.116795995933706,TRUE,TRUE,"stable_or_weak"
"DG/PA||MG/LPE","DG/PA","MG/LPE",0.423138181593848,3.23537710462407e-16,0.374029628159358,1.09073167441546e-12,-0.04910855343449,TRUE,TRUE,"stable_or_weak"
"PC/LPE||PE/MGDG","PC/LPE","PE/MGDG",0.422898924685037,3.37625154408802e-16,0.324321859551903,1.13091232397688e-09,-0.0985770651331336,TRUE,TRUE,"stable_or_weak"
