"trait","n_snps","n_genes_in_rds"
"Sum_MG_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,10
"Sum_MG_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_MG_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_MG_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,11
"Sum_MGDG_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,55
"Sum_MGDG_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,37
"Sum_MGDG_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,7
"Sum_MGDG_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,9
"Sum_MGDG_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,1
"Sum_MGDG_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,10
"Sum_MGDG_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_MGDG_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,4
"Sum_MGDG_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,8
"Sum_MGDG_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,5
"Sum_MGDG_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,17
"Sum_PA_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,399
"Sum_PA_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,388
"Sum_PA_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,541
"Sum_PA_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,563
"Sum_PA_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,495
"Sum_PA_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,536
"Sum_PA_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,371
"Sum_PA_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,500
"Sum_PA_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,439
"Sum_PA_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,483
"Sum_PA_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,493
"Sum_PA_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,510
"Sum_PA_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,439
"Sum_PA_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,366
"Sum_PA_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,540
"Sum_PA_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,378
"Sum_PA_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,573
"Sum_PC_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,4
"Sum_PC_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,44
"Sum_PC_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,4
"Sum_PC_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,28
"Sum_PC_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PC_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,10
"Sum_PC_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,0
"Sum_PE_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,35
"Sum_PE_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,45
"Sum_PE_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,35
"Sum_PE_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,35
"Sum_PE_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,36
"Sum_PE_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,35
"Sum_PE_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,28
"Sum_PE_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,33
"Sum_PE_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,36
"Sum_PE_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,35
"Sum_PE_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,23
"Sum_PE_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,55
"Sum_PE_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,35
"Sum_PE_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,116
"Sum_PE_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,35
"Sum_PE_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part08.parta1_SAP_bialleles_MAF_0.05_8",6085245,36
"Sum_PE_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,52
"Sum_PG_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,53
"Sum_PG_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,51
"Sum_PG_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,53
"Sum_PG_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,53
"Sum_PG_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,87
"Sum_PG_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,47
"Sum_PG_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,30
"Sum_PG_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,44
"Sum_PG_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,53
"Sum_PG_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,51
"Sum_PG_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,16
"Sum_PG_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,66
"Sum_PG_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,54
"Sum_PG_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,241
"Sum_PG_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,90
"Sum_PG_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,63
"Sum_PG_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part09.parta1_SAP_bialleles_MAF_0.05_9",6085245,96
"Sum_PS_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,263
"Sum_PS_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,199
"Sum_PS_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,229
"Sum_PS_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,248
"Sum_PS_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,114
"Sum_PS_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,235
"Sum_PS_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,230
"Sum_PS_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,228
"Sum_PS_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,220
"Sum_PS_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,225
"Sum_PS_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,85
"Sum_PS_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,270
"Sum_PS_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,275
"Sum_PS_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,281
"Sum_PS_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,171
"Sum_PS_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,201
"Sum_PS_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part10.parta1_SAP_bialleles_MAF_0.05_10",6085245,271
"Sum_SM_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,3
"Sum_SM_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_SM_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,127
"Sum_SM_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_SM_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,1
"Sum_SM_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_SM_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_SM_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_SM_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,3
"Sum_SM_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part05.parta1_SAP_bialleles_MAF_0.05_5",6085245,0
"Sum_SM_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,20
"Sum_SQDG_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,222
"Sum_SQDG_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,15
"Sum_SQDG_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part03.parta1_SAP_bialleles_MAF_0.05_3",6085245,2
"Sum_SQDG_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,10
"Sum_SQDG_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part03.parta1_SAP_bialleles_MAF_0.05_3",6085245,19
"Sum_SQDG_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part03.parta1_SAP_bialleles_MAF_0.05_3",6085245,0
"Sum_SQDG_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part03.parta1_SAP_bialleles_MAF_0.05_3",6085245,4
"Sum_SQDG_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,0
"Sum_SQDG_over_TG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part02.parta1_SAP_bialleles_MAF_0.05_2",6085245,39
"Sum_TG_over_AEG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_TG_over_Cer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,5
"Sum_TG_over_DG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_TG_over_DGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_TG_over_FA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,11
"Sum_TG_over_GalCer_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_TG_over_LPC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_TG_over_LPE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,9
"Sum_TG_over_MG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,7
"Sum_TG_over_MGDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,0
"Sum_TG_over_PA_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,14
"Sum_TG_over_PC_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_TG_over_PE_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_TG_over_PG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,16
"Sum_TG_over_PS_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,0
"Sum_TG_over_SM_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_7",6085245,17
"Sum_TG_over_SQDG_log10safe_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part06.parta1_SAP_bialleles_MAF_0.05_6",6085245,43
"TG_mod_sub_Final_lowinput_BLUPs_class_sums_and_ratios_wide.part01.parta1_SAP_bialleles_MAF_0.05",6085245,46
